id;order_id;sku;quantity;code_color
343245;150532;2253_1000032_0_M;1;20001080_016
343246;150532;2613_1000020_0_P;1;20001194_010
343248;150532;329_1000076_0_38;1;10000193_038
343243;150532;4129_277_0_P;1;20001836_601
343244;150532;4145_257_0_P;1;20001844_593
343249;150533;4403_233_0_38;1;20001981_063
343250;150534;4431_40130843_0_G;1;20001995_002
343251;150535;2263_40130847_0_G;1;20001084_004
343252;150536;4451_1000030_0_P;1;20002005_015
343255;150536;4451_1000036_0_PP;1;20002005_018
343254;150536;4467_1000030_0_P;1;20002013_015
343253;150536;4467_1000036_0_P;1;20002013_018
343257;150537;2151_1000058_0_36;1;20001032_029
343256;150537;3741_209_0_PP;1;20001672_584
343258;150537;4115_40130843_0_P;1;20001829_002
343259;150538;4033_1000054_0_42;1;20001788_027
343260;150538;4067_1000030_0_G;1;20001803_015
343261;150538;4947_1000032_0_U;1;20002219_016
343265;150539;1925_1000076_0_U;1;20000929_038
343263;150539;3283_40130843_0_U;1;20001479_002
343262;150539;4649_40130845_0_U;1;20002074_003
343264;150539;4713_1000102_0_U;1;20002110_051
343266;150539;823_1000016_0_U;1;20000377_008
343267;150540;4171_261_0_M;1;20001857_595
343268;150541;4119_257_0_42;1;20001831_593
343269;150542;4115_1000096_0_M;1;20001829_048
343271;150543;4161_261_0_M;1;20001852_595
343270;150543;4785_1000102_0_U;1;20002141_051
343272;150544;4457_1000036_0_G;1;20002008_018
343273;150545;4405_1000046_0_40;1;20001982_023
343275;150546;2147_217_0_44;1;20001029_588
343274;150546;3721_217_0_G;1;20001661_588
343276;150547;2623_1000018_0_U;1;20001198_009
343277;150547;2625_1000018_0_U;1;20001199_009
343278;150548;4411_40130843_0_40;1;20001985_002
343281;150549;2317_1000024_0_M;1;20001111_012
343282;150549;2871_143_0_P;1;20001283_560
343280;150549;4411_40130843_0_40;1;20001985_002
343279;150549;4431_40130843_0_M;1;20001995_002
343283;150550;328_1000096_0_40;1;14590188_048
343284;150551;4147_1000024_0_M;1;20001845_012
343285;150551;4147_1000096_0_M;1;20001845_048
343286;150552;2891_141_0_G;1;20001297_559
343287;150552;4129_261_0_G;1;20001836_595
343288;150553;4145_255_0_G;1;20001844_592
343289;150553;4145_259_0_G;1;20001844_594
343290;150554;4177_261_0_G;1;20001860_595
343291;150555;4411_1000046_0_38;1;20001985_023
343292;150555;4411_40130843_0_38;1;20001985_002
343293;150556;4419_279_0_M;1;20001989_602
343295;150557;3641_215_0_M;1;20001618_587
343294;150557;4149_255_0_M;1;20001846_592
343296;150558;3741_209_0_GG;1;20001672_584
343297;150559;2273_1000032_0_38;1;20001088_016
343298;150559;2871_143_0_P;1;20001283_560
343299;150559;3403_1000054_0_U;1;20001522_027
343300;150560;2511_40130843_0_M;1;20001140_002
343301;150560;2513_121_0_M;1;20001141_554
343304;150561;2153_1000010_0_40;1;20001033_005
343302;150561;2253_1000032_0_M;1;20001080_016
343303;150561;4121_40130843_0_40;1;20001832_002
343306;150562;4023_255_0_G;1;20001782_592
343305;150562;4129_275_0_G;1;20001836_600
343310;150564;2511_40130843_0_G;1;20001140_002
343311;150564;2541_40130847_0_G;1;20001157_004
343312;150564;2547_40130843_0_G;1;20001160_002
343313;150565;2271_77_0_38;1;20001087_536
343314;150566;4431_1000058_0_G;1;20001995_029
343317;150567;3757_1000032_0_M;1;20001680_016
343315;150567;4087_255_0_M;1;20001814_592
343316;150567;4089_257_0_M;1;20001815_593
343320;150568;2207_67_0_42;1;20001063_531
343318;150568;2567_40130847_0_G;1;20001171_004
343319;150568;3115_137_0_U;1;20001415_557
343322;150568;3691_1000032_0_M;1;20001643_016
343321;150568;3693_229_0_M;1;20001644_225
343323;150569;2293_1000032_0_40;1;20001097_016
343324;150569;2293_1000054_0_40;1;20001097_027
343326;150569;2295_1000054_0_38;1;20001098_027
343327;150569;2295_1000054_0_40;1;20001098_027
343325;150569;2295_40130843_0_40;1;20001098_002
343328;150570;4103_233_0_44;1;20001824_063
343329;150571;4037_257_0_38;1;20001790_593
343330;150572;70975296_1000076_0_38;1;15310045_038
343331;150572;70977160_1000038_0_38;1;15310044_019
343332;150573;70975990_40130843_0_P;1;15560017_002
343334;150574;4025_40130843_0_G;1;20001784_002
343333;150574;4391_40130843_0_42;1;20001975_002
343335;150575;4003_233_0_42;1;20001778_063
343336;150575;4129_259_0_G;1;20001836_594
343337;150576;4411_1000032_0_38;1;20001985_016
343340;150577;4019_261_0_P;1;20001780_595
343339;150577;4173_259_0_P;1;20001858_594
343338;150577;4403_233_0_38;1;20001981_063
343341;150578;3643_207_0_GG;1;20001619_583
343342;150579;3819_233_0_44;1;20001712_063
343346;150580;2813_153_0_M;1;20001257_565
343347;150580;2813_213_0_P;1;20001257_586
343343;150580;2953_283_0_P;1;20001328_080
343345;150580;4087_255_0_P;1;20001814_592
343349;150580;4087_259_0_PP;1;20001814_594
343348;150580;4411_1000032_0_38;1;20001985_016
343344;150580;4605_213_0_P;1;20002053_586
343351;150581;2197_40130843_0_42;1;20001058_002
343350;150581;2783_145_0_G;1;20001243_561
343352;150581;2857_141_0_P;1;20001280_559
343354;150581;4023_255_0_M;1;20001782_592
343353;150581;4023_257_0_M;1;20001782_593
343357;150581;4045_233_0_42;1;20001793_063
343355;150581;4393_271_0_P;1;20001976_598
343356;150581;4393_275_0_P;1;20001976_600
343359;150582;2151_1000058_0_36;1;20001032_029
343358;150582;3721_209_0_PP;1;20001661_584
343360;150582;4089_257_0_PP;1;20001815_593
343362;150583;2521_109_0_G;1;20001145_548
343361;150583;2557_109_0_G;1;20001165_548
343364;150583;4119_263_0_42;1;20001831_596
343363;150583;4129_263_0_G;1;20001836_596
343365;150584;3761_1000032_0_P;1;20001682_016
343367;150585;4087_259_0_PP;1;20001814_594
343366;150585;4089_265_0_PP;1;20001815_597
343368;150586;2939_31_0_40;1;20001321_073
343371;150587;3689_207_0_G;1;20001641_583
343369;150587;3741_209_0_G;1;20001672_584
343370;150587;4145_255_0_G;1;20001844_592
343372;150587;4457_40130843_0_G;1;20002008_002
343373;150588;4103_233_0_44;1;20001824_063
343382;150590;2809_7_0_G;1;20001256_069
343381;150590;4103_233_0_40;1;20001824_063
343392;150592;3211_5_0_U;1;20001439_068
343396;150592;4037_265_0_38;1;20001790_597
343397;150592;4127_1000036_0_P;1;20001835_018
343393;150592;4241_59_0_U;1;20001889_072
343391;150592;4261_1000016_0_U;1;20001900_008
343394;150592;4305_83_0_U;1;20001929_123
343395;150592;4309_40130845_0_U;1;20001931_003
343390;150592;4683_40130845_0_U;1;20002093_003
343398;150593;4079_1000058_0_38;1;20001810_029
343403;150594;1903_1000018_0_U;1;20000919_009
343405;150594;2633_1000018_0_U;1;20001203_009
343402;150594;4331_1000018_0_U;1;20001942_009
343399;150594;4509_1000048_0_U;1;20002030_024
343401;150594;4713_1000102_0_U;1;20002110_051
343400;150594;5861_1000018_0_U;1;20002626_009
343404;150594;5945_40130845_0_U;1;20002676_003
343408;150595;4145_261_0_GG;1;20001844_595
343407;150595;4149_259_0_GG;1;20001846_594
343406;150595;4457_1000046_0_GG;1;20002008_023
343411;150596;2497_87_0_M;1;20001131_537
343409;150596;2531_87_0_P;1;20001152_537
343410;150596;2559_119_0_P;1;20001166_553
343413;150597;4087_255_0_M;1;20001814_592
343412;150597;4171_259_0_M;1;20001857_594
343416;150598;1343_1000028_0_36;1;20000645_014
343417;150598;2915_7_0_36;1;20001308_069
343414;150598;4131_1000094_0_M;1;20001837_047
343415;150598;4133_1000058_0_M;1;20001838_029
343418;150599;4067_1000026_0_G;1;20001803_013
343419;150599;4067_1000030_0_G;1;20001803_015
343420;150600;2151_1000058_0_36;1;20001032_029
343421;150601;4103_233_0_38;1;20001824_063
343422;150601;4113_1000032_0_P;1;20001828_016
343423;150601;70975332_40130845_0_38;1;15600036_003
343427;150602;2191_1000020_0_P;1;20001055_010
343424;150602;2513_95_0_G;1;20001141_541
343425;150602;2531_95_0_G;1;20001152_541
343426;150602;4103_233_0_42;1;20001824_063
343431;150603;2881_1000078_0_PP;1;20001292_039
343430;150603;2887_161_0_P;1;20001294_153
343429;150603;3683_277_0_36;1;20001638_601
343428;150603;4171_261_0_P;1;20001857_595
343432;150604;4411_1000032_0_38;1;20001985_016
343435;150605;4161_259_0_GG;1;20001852_594
343434;150605;4253_1000102_0_U;1;20001895_051
343433;150605;4459_40130843_0_GG;1;20002009_002
343436;150605;4781_1000102_0_U;1;20002139_051
343439;150606;3683_219_0_40;1;20001638_589
343438;150606;4023_257_0_M;1;20001782_593
343437;150606;4119_257_0_40;1;20001831_593
343445;150607;4087_261_0_M;1;20001814_595
343440;150607;4087_263_0_M;1;20001814_596
343446;150607;4169_257_0_M;1;20001856_593
343442;150607;4459_1000058_0_M;1;20002009_029
343441;150607;4459_40130843_0_M;1;20002009_002
343444;150607;5037_1000054_0_U;1;20002270_027
343443;150607;70975990_1000036_0_M;1;15560017_018
343447;150608;2151_1000058_0_36;1;20001032_029
343448;150608;3753_40130843_0_PP;1;20001679_002
343449;150608;4187_173_0_PP;1;20001866_179
343450;150609;4411_1000028_0_42;1;20001985_014
343451;150609;4411_40130843_0_42;1;20001985_002
343455;150610;2181_65_0_42;1;20001050_530
343453;150610;2783_1000036_0_G;1;20001243_018
343454;150610;3645_1000058_0_G;1;20001620_029
343452;150610;4457_40130843_0_G;1;20002008_002
343456;150611;4431_40130843_0_M;1;20001995_002
343457;150611;4723_1000080_0_U;1;20002115_040
343458;150612;1853_1000018_0_U;1;20000891_009
343460;150612;3369_1000098_0_U;1;20001508_049
343463;150612;4769_1000102_0_U;1;20002133_051
343462;150612;5029_40130845_0_U;1;20002266_003
343461;150612;5423_1000018_0_U;1;20002441_009
343459;150612;70976378_1000018_0_U;1;14630027_009
343466;150614;4033_1000054_0_42;1;20001788_027
343467;150614;4035_267_0_42;1;20001789_077
343474;150615;3675_40130843_0_42;1;20001634_002
343470;150615;4087_255_0_M;1;20001814_592
343472;150615;4089_257_0_M;1;20001815_593
343473;150615;4089_265_0_M;1;20001815_597
343471;150615;4605_207_0_M;1;20002053_583
343476;150615;4605_213_0_M;1;20002053_586
343475;150615;4605_215_0_M;1;20002053_587
343469;150615;6133_1000032_0_44;1;20002758_016
343468;150615;6133_40130843_0_44;1;20002758_002
343479;150616;3753_1000058_0_P;1;20001679_029
343478;150616;4087_255_0_P;1;20001814_592
343477;150616;4153_1000094_0_P;1;20001848_047
343481;150617;4065_40130843_0_P;1;20001795_002
343482;150617;4335_40130845_0_U;1;20001944_003
343480;150617;4479_1000026_0_U;1;20002019_013
343483;150617;4583_1000030_0_U;1;20002045_015
343485;150618;2263_40130847_0_M;1;20001084_004
343484;150618;3683_217_0_42;1;20001638_588
343488;150619;3769_83_0_40;1;20001686_123
343489;150619;4119_259_0_40;1;20001831_594
343486;150619;4161_259_0_P;1;20001852_594
343487;150619;4949_1000012_0_U;1;20002220_006
343490;150620;2205_65_0_36;1;20001062_530
343497;150623;351_1000038_0_38;1;10000202_019
343499;150624;4023_261_0_G;1;20001782_595
343498;150624;4129_275_0_GG;1;20001836_600
343500;150624;4129_279_0_GG;1;20001836_602
343502;150625;4101_40130843_0_42;1;20001823_002
343501;150625;6133_1000058_0_42;1;20002758_029
343503;150626;6133_40130843_0_38;1;20002758_002
343504;150627;2191_1000020_0_PP;1;20001055_010
343505;150628;4145_259_0_M;2;20001844_594
343506;150629;2783_7_0_G;1;20001243_069
343507;150630;4143_263_0_G;1;20001843_596
343508;150631;4145_259_0_M;1;20001844_594
343514;150633;2153_1000010_0_42;1;20001033_005
343515;150633;4097_257_0_G;1;20001819_593
343513;150633;4119_257_0_42;1;20001831_593
343516;150633;4393_279_0_G;1;20001976_602
343519;150634;2953_1000036_0_P;1;20001328_018
343523;150634;4037_257_0_38;1;20001790_593
343520;150634;4077_1000058_0_P;1;20001809_029
343522;150634;4077_40130843_0_P;1;20001809_002
343521;150634;4079_1000058_0_38;1;20001810_029
343518;150634;4187_173_0_P;1;20001866_179
343517;150634;4423_273_0_P;1;20001991_599
343524;150635;2167_40130843_0_G;1;20001040_002
343525;150635;70976836_40130843_0_42;1;16040022_002
343526;150636;4189_1000058_0_M;1;20001867_029
343527;150636;4411_1000032_0_40;1;20001985_016
343530;150637;1901_1000018_0_U;1;20000918_009
343531;150637;4339_1000018_0_U;1;20001946_009
343529;150637;4411_1000028_0_40;1;20001985_014
343528;150637;4411_1000032_0_40;1;20001985_016
343532;150637;70975332_1000018_0_40;1;15600036_009
343535;150638;2825_40130843_0_G;1;20001262_002
343538;150638;2913_1000094_0_M;1;20001307_047
343534;150638;4113_1000094_0_M;1;20001828_047
343536;150638;4115_1000096_0_M;1;20001829_048
343537;150638;4115_40130843_0_M;1;20001829_002
343533;150638;70977060_1000090_0_40;1;14590189_045
343539;150639;5091_1000084_0_U;1;20002291_042
343540;150640;137_40130843_0_38;1;14590193_002
343541;150640;4411_40130843_0_38;1;20001985_002
343544;150641;2151_1000058_0_42;1;20001032_029
343542;150641;3819_233_0_40;1;20001712_063
343545;150641;4457_1000046_0_G;1;20002008_023
343543;150641;771_40130843_0_G;1;20000352_002
343546;150642;4023_257_0_M;1;20001782_593
343549;150643;2617_40130845_0_U;1;20001195_003
343547;150643;4087_261_0_P;1;20001814_595
343550;150643;4129_259_0_P;1;20001836_594
343548;150643;4187_173_0_P;1;20001866_179
343551;150644;3203_1000116_0_U;1;20001438_058
343553;150645;3435_1000020_0_U;1;20001538_010
343554;150645;3765_207_0_GG;1;20001684_583
343552;150645;4991_1000020_0_U;1;20002245_010
343556;150646;4087_263_0_GG;1;20001814_596
343555;150646;4411_1000032_0_44;1;20001985_016
343557;150647;2517_109_0_M;1;20001143_548
343558;150648;3765_207_0_PP;1;20001684_583
343559;150648;4279_1000102_0_U;2;20001913_051
343560;150649;2545_129_0_P;1;20001159_680
343561;150650;3769_1000032_0_36;1;20001686_016
343562;150650;4087_255_0_PP;1;20001814_592
343563;150650;4149_257_0_PP;1;20001846_593
343565;150651;4411_1000028_0_40;1;20001985_014
343567;150651;4411_1000032_0_40;1;20001985_016
343566;150651;4411_1000046_0_40;1;20001985_023
343564;150651;4411_40130843_0_40;1;20001985_002
343569;150652;1255_1000030_0_G;1;20000598_015
343568;150652;4169_261_0_G;1;20001856_595
343571;150653;4097_255_0_P;1;20001819_592
343570;150653;4187_1000064_0_P;1;20001866_032
343572;150654;4145_255_0_P;1;20001844_592
343573;150654;4171_261_0_PP;1;20001857_595
343574;150655;3285_1000084_0_U;1;20001480_042
343577;150656;4001_40130843_0_M;1;20001777_002
343576;150656;4041_1000038_0_38;1;20001792_019
343579;150656;4187_1000064_0_M;1;20001866_032
343578;150656;4451_1000030_0_M;1;20002005_015
343575;150656;4465_1000046_0_M;1;20002012_023
343582;150657;2151_1000058_0_42;1;20001032_029
343583;150657;3653_219_0_40;1;20001624_589
343581;150657;4027_1000058_0_M;1;20001785_029
343580;150657;4145_261_0_M;1;20001844_595
343584;150657;4605_219_0_M;1;20002053_589
343589;150658;2253_1000032_0_G;1;20001080_016
343585;150658;2317_1000058_0_G;1;20001111_029
343586;150658;3683_217_0_42;1;20001638_588
343587;150658;3683_277_0_44;1;20001638_601
343588;150658;5913_319_0_U;1;20002657_086
343591;150659;345_1000010_0_G;1;10000198_005
343590;150659;4173_259_0_G;1;20001858_594
343592;150659;4407_233_0_44;1;20001983_063
343593;150660;3741_209_0_G;1;20001672_584
343594;150661;4055_1000054_0_U;1;20001798_027
343598;150662;1881_1000106_0_U;1;20000905_053
343597;150662;2037_1000028_0_U;1;20000988_014
343596;150662;2699_40130843_0_U;1;20001231_002
343599;150662;3663_1000020_0_40;1;20001629_010
343600;150662;4071_40130843_0_P;1;20001806_002
343601;150662;4075_1000058_0_P;1;20001808_029
343602;150662;4075_40130843_0_P;1;20001808_002
343595;150662;5935_1000018_0_U;1;20002671_009
343603;150663;4457_40130843_0_P;1;20002008_002
343604;150664;2219_40130843_0_44;1;20001069_002
343607;150665;3729_233_0_40;1;20001666_063
343605;150665;4041_1000038_0_40;1;20001792_019
343606;150665;4075_1000058_0_M;1;20001808_029
343621;150666;2153_1000010_0_38;1;20001033_005
343617;150666;2181_77_0_38;1;20001050_536
343614;150666;2197_173_0_38;1;20001058_179
343620;150666;2939_7_0_38;1;20001321_069
343619;150666;3717_211_0_P;1;20001659_585
343616;150666;4019_261_0_P;1;20001780_595
343613;150666;4037_265_0_38;1;20001790_597
343615;150666;4073_1000026_0_P;1;20001807_013
343618;150666;4087_265_0_P;1;20001814_597
343612;150666;4119_257_0_38;2;20001831_593
343611;150666;4119_261_0_38;1;20001831_595
343610;150666;4457_1000036_0_P;1;20002008_018
343608;150666;4459_1000028_0_PP;1;20002009_014
343609;150666;5943_1000018_0_U;1;20002675_009
343623;150668;4117_1000026_0_38;1;20001830_013
343624;150669;2801_1000016_0_38;1;20001251_008
343626;150669;2881_1000078_0_P;1;20001292_039
343625;150669;4129_279_0_P;1;20001836_602
343629;150670;2151_1000058_0_42;1;20001032_029
343627;150670;4393_271_0_G;1;20001976_598
343628;150670;4393_275_0_G;1;20001976_600
343630;150671;4109_40130843_0_G;1;20001826_002
343631;150672;4171_261_0_P;1;20001857_595
343632;150673;70975542_1000096_0_44;1;14590179_048
343633;150674;4161_261_0_G;1;20001852_595
343636;150675;2197_1000032_0_38;1;20001058_016
343635;150675;3935_245_0_P;1;20001761_590
343634;150675;4129_255_0_PP;1;20001836_592
343637;150676;1035_1000070_0_U;1;20000492_035
343640;150677;2801_1000078_0_40;1;20001251_039
343639;150677;4097_263_0_M;1;20001819_596
343641;150677;4187_173_0_M;1;20001866_179
343638;150677;4457_1000036_0_M;1;20002008_018
343642;150678;4001_1000058_0_P;1;20001777_029
343644;150679;2521_1000088_0_M;1;20001145_044
343643;150679;2527_121_0_M;1;20001148_554
343645;150679;2541_1000088_0_M;1;20001157_044
343646;150679;2541_121_0_M;1;20001157_554
343652;150680;2263_1000020_0_P;1;20001084_010
343647;150680;2837_153_0_38;1;20001266_565
343651;150680;3653_219_0_38;1;20001624_589
343649;150680;4023_255_0_P;1;20001782_592
343648;150680;4075_1000058_0_P;1;20001808_029
343650;150680;4115_1000096_0_M;1;20001829_048
343653;150681;1173_1000030_0_40;1;20000564_015
343655;150682;4087_259_0_PP;1;20001814_594
343654;150682;4955_1000090_0_U;1;20002223_045
343656;150683;2177_77_0_G;1;20001048_536
343658;150683;2929_1000022_0_42;1;20001316_011
343657;150683;4123_1000038_0_G;1;20001833_019
343659;150683;4187_173_0_M;1;20001866_179
343661;150684;4973_1000030_0_U;1;20002233_015
343660;150684;5397_173_0_U;1;20002428_179
343662;150685;4411_1000046_0_42;1;20001985_023
343663;150686;3769_83_0_42;1;20001686_123
343666;150687;3683_277_0_42;1;20001638_601
343664;150687;4023_263_0_G;1;20001782_596
343667;150687;4129_277_0_G;1;20001836_601
343665;150687;4169_261_0_G;1;20001856_595
343669;150688;3693_229_0_G;1;20001644_225
343668;150688;4389_1000032_0_40;1;20001974_016
343670;150689;4065_40130843_0_P;1;20001795_002
343671;150690;4161_263_0_GG;1;20001852_596
343673;150691;2521_101_0_G;1;20001145_544
343672;150691;2559_101_0_G;1;20001166_544
343674;150692;3663_1000058_0_42;1;20001629_029
343675;150693;4089_257_0_P;1;20001815_593
343676;150694;3663_1000058_0_40;1;20001629_029
343677;150695;3769_40130843_0_42;1;20001686_002
343678;150696;2203_1000058_0_38;1;20001061_029
343686;150697;2151_1000058_0_36;1;20001032_029
343681;150697;4087_259_0_PP;1;20001814_594
343680;150697;4119_259_0_36;1;20001831_594
343687;150697;4119_261_0_36;1;20001831_595
343688;150697;4129_261_0_PP;1;20001836_595
343684;150697;4131_1000058_0_PP;1;20001837_029
343679;150697;4403_233_0_36;1;20001981_063
343685;150697;4411_1000032_0_36;1;20001985_016
343683;150697;4423_277_0_PP;1;20001991_601
343682;150697;4435_271_0_PP;1;20001997_598
343689;150698;3441_1000116_0_U;1;20001541_058
343691;150699;4393_275_0_GG;1;20001976_600
343690;150699;4393_279_0_GG;1;20001976_602
343692;150700;4175_239_0_PP;1;20001859_074
343694;150701;3655_1000044_0_40;1;20001625_022
343693;150701;4129_263_0_M;1;20001836_596
343695;150701;4993_1000038_0_U;1;20002247_019
343699;150702;2515_40130843_0_M;1;20001142_002
343697;150702;2521_121_0_P;1;20001145_554
343698;150702;2543_121_0_G;1;20001158_554
343696;150702;2543_40130843_0_M;1;20001158_002
343700;150702;2599_121_0_G;1;20001186_554
343702;150703;2313_1000032_0_G;1;20001107_016
343701;150703;4391_1000032_0_38;1;20001975_016
343703;150703;4395_1000038_0_G;1;20001977_019
343704;150703;5901_1000110_0_U;1;20002643_055
343708;150704;2151_1000058_0_36;1;20001032_029
343707;150704;2203_1000058_0_38;1;20001061_029
343705;150704;2527_40130847_0_P;1;20001148_004
343706;150704;2531_87_0_G;1;20001152_537
343710;150706;4457_40130843_0_M;1;20002008_002
343711;150707;4115_1000096_0_M;1;20001829_048
343712;150708;3761_1000070_0_P;1;20001682_035
343714;150708;4023_255_0_P;1;20001782_592
343713;150708;4037_263_0_38;1;20001790_596
343715;150709;4075_1000032_0_P;1;20001808_016
343716;150709;4125_1000012_0_36;1;20001834_006
343717;150710;4167_1000036_0_G;1;20001855_018
343721;150711;2693_1000048_0_U;1;20001228_024
343726;150711;2929_1000022_0_44;1;20001316_011
343720;150711;3751_1000058_0_G;1;20001677_029
343718;150711;3761_1000032_0_G;1;20001682_016
343719;150711;3763_1000094_0_G;1;20001683_047
343727;150711;3793_233_0_38;1;20001698_063
343723;150711;4003_233_0_42;1;20001778_063
343725;150711;4023_255_0_G;1;20001782_592
343724;150711;4029_259_0_42;1;20001786_594
343722;150711;919_1000022_0_U;1;20000431_011
343730;150712;2195_65_0_G;1;20001057_530
343731;150712;2197_173_0_44;1;20001058_179
343729;150712;3717_207_0_G;1;20001659_583
343728;150712;4129_275_0_G;1;20001836_600
343738;150713;2813_213_0_G;1;20001257_586
343739;150713;3765_207_0_G;1;20001684_583
343741;150713;4077_1000058_0_G;1;20001809_029
343742;150713;4077_40130843_0_G;1;20001809_002
343743;150713;4125_1000012_0_42;1;20001834_006
343740;150713;4127_1000058_0_G;1;20001835_029
343737;150713;4141_1000094_0_G;1;20001842_047
343734;150713;4149_255_0_GG;1;20001846_592
343735;150713;4149_257_0_GG;1;20001846_593
343736;150713;4149_259_0_GG;1;20001846_594
343733;150713;4759_1000102_0_U;1;20002128_051
343732;150713;70976426_1000016_0_U;1;14560062_008
343744;150714;1035_1000070_0_U;1;20000492_035
343749;150716;2813_137_0_M;1;20001257_557
343751;150717;4521_1000018_0_U;1;20002039_009
343752;150717;4985_40130847_0_U;1;20002238_004
343754;150717;5457_40130845_0_U;1;20002455_003
343753;150717;5901_1000110_0_U;1;20002643_055
343750;150717;871_1000018_0_U;1;20000402_009
343758;150718;1065_1000026_0_U;1;20000506_013
343757;150718;1853_1000018_0_U;1;20000891_009
343759;150718;3301_1000036_0_U;1;20001487_018
343755;150718;3407_40130843_0_U;1;20001524_002
343756;150718;4237_40130845_0_U;1;20001887_003
343760;150718;6133_1000058_0_44;1;20002758_029
343766;150720;2293_1000054_0_38;1;20001097_027
343769;150720;2803_153_0_PP;1;20001252_565
343767;150720;4141_1000094_0_PP;1;20001842_047
343768;150720;4151_1000032_0_P;1;20001847_016
343765;150720;4187_173_0_PP;1;20001866_179
343770;150721;3689_215_0_P;1;20001641_587
343772;150721;3689_217_0_PP;1;20001641_588
343773;150721;4065_1000054_0_P;1;20001795_027
343771;150721;4087_261_0_PP;1;20001814_595
343774;150722;4461_283_0_GG;1;20002010_080
343780;150723;2253_1000032_0_G;1;20001080_016
343786;150723;2257_1000032_0_G;1;20001082_016
343781;150723;2317_1000058_0_G;1;20001111_029
343779;150723;3683_219_0_42;1;20001638_589
343788;150723;3683_275_0_42;1;20001638_600
343787;150723;3765_215_0_M;1;20001684_587
343775;150723;4031_1000046_0_42;1;20001787_023
343778;150723;4093_1000058_0_P;1;20001817_029
343783;150723;4151_40130843_0_M;1;20001847_002
343776;150723;4403_233_0_42;1;20001981_063
343777;150723;4405_267_0_42;1;20001982_077
343782;150723;6133_40130843_0_42;1;20002758_002
343784;150723;70975236_40130847_0_42;1;15590016_004
343785;150723;70975296_1000076_0_42;1;15310045_038
343790;150724;4115_40130843_0_P;1;20001829_002
343789;150724;70975990_40130843_0_P;1;15560017_002
343792;150725;1271_1000076_0_U;1;20000610_038
343791;150725;3655_1000044_0_38;1;20001625_022
343793;150726;1923_40130845_0_U;1;20000928_003
343794;150727;3751_1000058_0_M;1;20001677_029
343795;150728;2823_145_0_G;1;20001264_561
343799;150729;2843_173_0_PP;1;20001273_179
343797;150729;3761_239_0_PP;1;20001682_074
343798;150729;70975542_40130843_0_36;1;14590179_002
343796;150729;70975616_1000032_0_36;1;13780008_016
343802;150730;4065_40130843_0_P;1;20001795_002
343803;150730;4115_40130843_0_M;1;20001829_002
343801;150730;4187_173_0_P;1;20001866_179
343800;150730;6133_83_0_40;1;20002758_123
343804;150731;4173_259_0_G;1;20001858_594
343815;150734;2217_40130843_0_40;1;20001068_002
343816;150734;2221_1000010_0_40;1;20001070_005
343813;150734;3769_40130843_0_42;1;20001686_002
343814;150734;3769_83_0_42;1;20001686_123
343810;150734;4129_275_0_G;1;20001836_600
343812;150734;4143_257_0_G;1;20001843_593
343811;150734;4143_263_0_G;1;20001843_596
343809;150734;4435_275_0_G;1;20001997_600
343818;150736;4465_1000046_0_M;1;20002012_023
343820;150737;4103_233_0_40;1;20001824_063
343821;150737;4457_1000046_0_P;1;20002008_023
343819;150737;6133_1000058_0_40;1;20002758_029
343825;150739;4137_1000032_0_PP;1;20001840_016
343826;150739;4403_233_0_36;1;20001981_063
343824;150739;4411_1000032_0_36;1;20001985_016
343827;150740;5035_40130845_0_U;1;20002269_003
343828;150741;3663_1000020_0_40;1;20001629_010
343832;150741;4023_255_0_M;1;20001782_592
343836;150741;4087_255_0_M;1;20001814_592
343833;150741;4119_257_0_40;1;20001831_593
343835;150741;4129_259_0_M;1;20001836_594
343834;150741;4145_257_0_M;1;20001844_593
343830;150741;6133_1000032_0_40;1;20002758_016
343829;150741;6133_40130843_0_40;1;20002758_002
343831;150741;6133_83_0_38;1;20002758_123
343839;150742;2801_1000016_0_38;1;20001251_008
343838;150742;2915_173_0_36;1;20001308_179
343840;150742;3793_233_0_36;1;20001698_063
343841;150742;3935_245_0_P;1;20001761_590
343837;150742;4087_265_0_P;1;20001814_597
343842;150743;4411_40130843_0_40;1;20001985_002
343843;150744;4065_1000054_0_P;1;20001795_027
343844;150744;4439_40130843_0_P;1;20001999_002
343845;150745;4145_257_0_G;1;20001844_593
343846;150746;4137_1000024_0_G;1;20001840_012
343847;150747;4115_1000096_0_M;1;20001829_048
343848;150748;2317_1000058_0_P;1;20001111_029
343851;150750;4171_261_0_P;1;20001857_595
343852;150750;4467_1000030_0_P;1;20002013_015
343853;150751;4103_233_0_38;1;20001824_063
343855;150751;4105_1000028_0_U;1;20001822_014
343854;150751;4785_1000080_0_U;1;20002141_040
343856;150752;2571_40130843_0_P;1;20001173_002
343857;150752;2611_1000018_0_U;1;20001192_009
343859;150753;4115_1000096_0_P;1;20001829_048
343858;150753;4115_40130843_0_P;1;20001829_002
343860;150754;3761_1000032_0_G;1;20001682_016
343861;150754;4411_1000028_0_44;1;20001985_014
343862;150755;2271_65_0_38;1;20001087_530
343864;150755;2813_219_0_M;1;20001257_589
343863;150755;3647_209_0_P;1;20001621_584
343865;150756;4043_1000054_0_U;1;20001783_027
343866;150757;4115_40130843_0_PP;1;20001829_002
343869;150758;1615_1000018_0_U;1;20000776_009
343867;150758;2147_65_0_40;1;20001029_530
